id,avg_identifier_length,max_identifier_length,avg_identifier,max_identifier,max_single_identifier,avg_arithmetic,avg_comparison,avg_assignment,avg_comma,avg_dot,avg_bracket,max_keyword,avg_keyword,max_number,avg_number,avg_loop,avg_if,avg_space,max_indentation,avg_indentation,avg_comment,max_single_char,avg_blank,max_line_length,avg_line_length,score
Dorn123,9.3784,22.0,4.2549,10.0,20.0,0.0,0.0,0.3529,0.5294,2.3725,0.3725,4.0,0.9608,0.0,0.0,0.0,0.0,2.2353,3.0,1.5122,0.0,195.0,0.1961,94.0,51.2353,1.99
Dorn124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn125,10.5,29.0,0.9804,6.0,7.0,0.0392,0.0392,0.0784,0.0196,0.3725,0.7255,3.0,0.4314,1.0,0.1176,0.0392,0.0784,0.8627,5.0,2.3864,0.0588,111.0,0.1373,79.0,28.8824,3.23
Dorn126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn130,9.5385,29.0,0.7097,3.0,3.0,0.0323,0.0323,0.0645,0.0323,0.2258,0.7419,2.0,0.3548,1.0,0.129,0.0323,0.0968,0.7419,5.0,3.0,0.0,35.0,0.1935,80.0,23.1613,3.44
Dorn131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn133,12.0,36.0,0.5882,3.0,4.0,0.0,0.0196,0.1176,0.0,0.0392,0.3725,3.0,0.4314,0.0,0.0,0.0,0.0196,1.098,3.0,1.2093,0.2353,69.0,0.1569,88.0,21.8039,3.65
Dorn134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn137,12.0612,25.0,2.5806,5.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0323,1.0,0.0323,0.0,0.0,0.0,0.0323,0.0645,4.0,2.9655,0.0,120.0,0.0645,80.0,47.8065,2.48
Dorn138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn146,12.5556,29.0,1.0909,3.0,3.0,0.0,0.0,0.1818,0.0909,0.3636,0.6364,1.0,0.1818,1.0,0.0909,0.0,0.0909,0.6364,6.0,3.5556,0.0,26.0,0.1818,66.0,35.3636,3.1
Dorn147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn149,10.35,16.0,0.7059,4.0,5.0,0.0392,0.0392,0.0784,0.0,0.098,0.4902,2.0,0.5882,2.0,0.0588,0.0,0.0784,1.0784,3.0,1.4773,0.1176,66.0,0.1373,65.0,19.9804,3.61
Dorn15,9.7143,29.0,0.9216,3.0,10.0,0.0196,0.0196,0.0784,0.0784,0.3333,0.6667,2.0,0.2353,1.0,0.1176,0.0196,0.0588,0.549,9.0,4.6585,0.0,113.0,0.1961,113.0,36.1176,3.04
Dorn150,9.4884,27.0,1.7255,8.0,8.0,0.0392,0.0196,0.1373,0.0,1.0196,0.1961,2.0,0.549,2.0,0.0,0.0,0.0196,1.0784,4.0,1.0889,0.098,83.0,0.1176,93.0,27.0196,2.8
Dorn151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn155,12.6,29.0,1.3529,4.0,18.0,0.0,0.0,0.0784,0.098,0.5686,0.7843,1.0,0.1176,1.0,0.0588,0.0,0.0392,0.4118,8.0,4.4222,0.0,155.0,0.1176,95.0,45.4902,2.27
Dorn156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn159,11.8235,24.0,1.3871,6.0,7.0,0.0,0.0,0.0,0.1935,0.1613,0.5484,4.0,0.6452,0.0,0.0,0.0323,0.0,1.2258,4.0,1.619,0.0,62.0,0.3226,77.0,27.7097,3.4
Dorn16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn161,9.6667,29.0,1.2258,6.0,5.0,0.1613,0.0645,0.1613,0.0323,0.2903,0.7419,2.0,0.3871,0.0,0.0,0.0,0.0968,1.5806,5.0,2.2174,0.0,58.0,0.2581,79.0,25.0,3.54
Dorn162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn167,16.9167,21.0,2.7273,3.0,10.0,0.0,0.0,0.0,0.0,1.8182,0.9091,1.0,0.9091,1.0,0.0,0.0,0.0,0.0,2.0,1.6364,0.0,66.0,0.0,60.0,51.4545,3.53
Dorn168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn169,14.3636,26.0,1.3636,5.0,3.0,0.0,0.0909,0.0909,0.0909,0.2727,0.8182,1.0,0.3636,0.0,0.0,0.0,0.1818,1.1818,4.0,2.4444,0.0,43.0,0.1818,77.0,34.0,3.4
Dorn17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn170,11.3333,29.0,1.2258,4.0,9.0,0.0323,0.0323,0.129,0.1613,0.4516,0.7742,2.0,0.1935,1.0,0.0968,0.0323,0.0645,0.5806,6.0,4.1538,0.0,76.0,0.1613,82.0,40.7742,2.68
Dorn171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn174,15.6667,22.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.6,0.0,0.0,0.0,0.0,0.3,2.0,0.9,0.0,9.0,0.0,29.0,12.4,3.72
Dorn175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn176,10.8519,26.0,1.8387,6.0,5.0,0.0,0.0,0.1613,0.9032,0.5484,0.3871,3.0,0.2903,5.0,0.5806,0.0,0.0,1.7742,3.0,1.0455,0.0968,113.0,0.2903,77.0,31.5484,3.69
Dorn177,8.6667,22.0,0.2,5.0,1.0,0.0,0.0,0.0,0.0,0.1333,0.0333,2.0,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7667,7.0,0.0667,76.0,31.1,3.93
Dorn178,25.0,27.0,0.3636,2.0,3.0,0.0,0.0,0.0909,0.0,0.0909,0.1818,2.0,0.2727,0.0,0.0,0.0,0.0,0.5455,2.0,1.0,0.4545,20.0,0.0,70.0,28.0,3.28
Dorn179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn182,11.45,40.0,2.5882,7.0,13.0,0.0,0.0,0.1176,0.3529,1.3725,0.5098,2.0,0.4902,1.0,0.0,0.0,0.0392,1.2157,5.0,3.1951,0.0,188.0,0.1961,94.0,41.5098,2.61
Dorn183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn184,7.9,13.0,0.5,6.0,3.0,0.0,0.02,0.04,0.0,0.14,0.28,3.0,0.38,0.0,0.0,0.0,0.04,0.74,3.0,0.7442,0.36,48.0,0.14,80.0,24.54,4.02
Dorn185,5.7143,19.0,0.5806,5.0,7.0,0.0645,0.2903,0.1613,0.0,0.0,0.4839,2.0,0.3548,2.0,0.0645,0.0,0.2581,1.9355,10.0,4.1613,0.0,22.0,0.0,78.0,25.5806,2.75
Dorn186,10.1724,27.0,1.8824,7.0,12.0,0.0392,0.0,0.0784,0.0392,0.902,0.7059,2.0,0.5686,1.0,0.0,0.0,0.1176,1.1569,5.0,2.7442,0.0,120.0,0.1569,84.0,33.098,2.75
Dorn187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn188,8.6429,21.0,1.1373,8.0,6.0,0.0196,0.0196,0.098,0.1765,0.1765,0.6275,3.0,0.451,3.0,0.098,0.0,0.0588,1.1569,4.0,1.7045,0.1961,54.0,0.1373,97.0,25.8235,3.38
Dorn189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn190,9.75,29.0,1.2903,4.0,10.0,0.0323,0.0323,0.0645,0.1613,0.4839,0.9355,2.0,0.2258,1.0,0.0645,0.0323,0.0645,0.5484,5.0,2.5172,0.0,79.0,0.0645,77.0,36.9032,2.76
Dorn191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn194,11.25,14.0,0.4545,2.0,1.0,0.1818,0.0,0.0,0.0,0.0,0.1818,2.0,0.2727,0.0,0.0,0.0,0.0,0.5455,1.0,0.8,0.4545,10.0,0.0909,53.0,20.5455,3.83
Dorn195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn197,7.4286,15.0,0.8,3.0,2.0,0.1,0.0,0.0,0.0,0.1,0.5,2.0,0.6,0.0,0.0,0.0,0.0,0.9,2.0,1.0,0.0,14.0,0.2,48.0,16.3,3.73
Dorn198,9.5556,23.0,1.0,5.0,8.0,0.0,0.0645,0.0323,0.129,0.1613,0.6452,2.0,0.3226,0.0,0.0,0.0,0.0645,1.0323,3.0,1.6154,0.0,44.0,0.1613,73.0,19.6774,3.45
Dorn199,7.7778,14.0,1.0909,5.0,3.0,0.0,0.0,0.0,0.0,0.2727,0.5455,2.0,0.2727,0.0,0.0,0.0909,0.0,0.6364,3.0,1.5,0.0,17.0,0.2727,73.0,19.0,3.59
Dorn2,9.9,29.0,0.8065,6.0,3.0,0.0323,0.0645,0.0968,0.0,0.2581,0.6774,3.0,0.5806,1.0,0.1935,0.0645,0.0645,1.1935,7.0,3.3462,0.0968,45.0,0.1613,78.0,27.7742,3.23
Dorn20,11.4737,21.0,0.6078,4.0,4.0,0.3529,0.0196,0.0392,0.0196,0.0588,0.4314,2.0,0.2941,3.0,0.0588,0.0,0.0,1.2941,6.0,2.186,0.098,69.0,0.1569,81.0,22.1373,3.71
Dorn200,11.3846,25.0,1.871,7.0,5.0,0.0323,0.0,0.1613,0.129,1.0,0.2903,4.0,0.7419,1.0,0.0323,0.0,0.0,1.2903,3.0,0.96,0.0968,76.0,0.1935,90.0,35.3548,3.49
Dorn201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn202,9.1875,29.0,1.0,3.0,10.0,0.0392,0.0392,0.0784,0.1176,0.3529,0.8039,2.0,0.2745,1.0,0.098,0.0392,0.0784,0.6275,7.0,2.9333,0.0,115.0,0.1176,140.0,35.3137,2.59
Dorn203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorn204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
